quest,shape,stage,report_row,counters,stage_gates,reward_projection,kill_route_kinds,kill_route_targets,migration_repair,field_alignment_problems,monster_alignment_problems,noop_kill_routes,unresolved_monsters,verdict,html_steps,html_file,legacy_handler,legacy_var0_writes
27015,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ab1_1131_boss_dr_1,COUNTER_CHAIN_OK,2,quest_q27015.html,,
27016,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ab1_1221_boss_dr_1,COUNTER_CHAIN_OK,2,quest_q27016.html,,
27017,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf5_fortress_7011_boss_dr_1,COUNTER_CHAIN_OK,2,quest_q27017.html,,
27018,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,worldraid_df5_1_1h,COUNTER_CHAIN_OK,2,quest_q27018.html,,
27019,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ab1_worldraid_boss_tank_hard_65_al,COUNTER_CHAIN_OK,2,quest_q27019.html,,
27106,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27106.html,,
27108,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27108.html,,
27110,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27110.html,,
27112,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27112.html,,
27114,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27114.html,,
27116,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27116.html,,
27118,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27118.html,,
27120,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27120.html,,
27122,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27122.html,,
27124,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27124.html,,
27126,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27126.html,,
27128,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27128.html,,
27130,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27130.html,,
27132,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27132.html,,
27134,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27134.html,,
27136,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27136.html,,
27138,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27138.html,,
27140,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27140.html,,
27142,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27142.html,,
27144,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27144.html,,
27146,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27146.html,,
27148,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27148.html,,
27150,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27150.html,,
27152,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27152.html,,
27154,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q27154.html,,
28030,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3;SECTION_2<3;SECTION_3<5;SECTION_4<1,SECTION_5==0,var0=3;var1=3;var2=3;var3=5;var4=1,counter-grid,,False,,,,"idf5_td_dragonrider_chief_n_65_al,idf5_td_vritower_65_ae,idf5_td_wave1_boss1_n_65_ah,idf5_td_wave2_boss1_n_65_ah,idf5_td_wave3_boss1_n_65_ah",COUNTER_CHAIN_OK,2,quest_q28030.html,,
28031,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"idf5_td_headquater1_n_65_ah,idf5_td_headquater2_n_65_ah",COUNTER_CHAIN_OK,2,quest_q28031.html,,
28032,COUNTER_CHAIN,,,SECTION_0<40,SECTION_5==0,var0=40,counter-grid,,False,,,,idf5_td_nor_fi_65_ae,COUNTER_CHAIN_OK,2,quest_q28032.html,,
28033,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,k1;k2;k3,True,,,,"idf5_td_nor_fi_n_65_ae,idf5_td_nor_kn_n_65_ae,idf5_td_nor_ra_n_65_ae",COUNTER_CHAIN_OK,2,quest_q28033.html,,
28037,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_dragonrider_chief_n_65_al,COUNTER_CHAIN_OK,2,quest_q28037.html,,
28201,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"s3_magmaelemental_boss_55_ah,s3_tempestelemental_boss_55_ah",COUNTER_CHAIN_OK,2,quest_q28201.html,,
28202,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,s4_shulackcaptainnmd_55_ah,COUNTER_CHAIN_OK,2,quest_q28202.html,,
28203,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,s7_stigma_masterd_boss_55_ah,COUNTER_CHAIN_OK,2,quest_q28203.html,,
28204,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,s9_chimera_boss_55_ah,COUNTER_CHAIN_OK,2,quest_q28204.html,,
28205,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,sfinal_immotal_boss_55_ah,COUNTER_CHAIN_OK,2,quest_q28205.html,,
28206,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idarena_solo_s6_vanqjr_55_an,COUNTER_CHAIN_OK,2,quest_q28206.html,,
28309,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,counter-grid,,False,,,,idstation_shulackfi_2_58n,COUNTER_CHAIN_OK,2,quest_q28309.html,,
28310,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idstation_drakanboss_58re2,COUNTER_CHAIN_OK,2,quest_q28310.html,,
28313,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,k1;k2;k3,True,,,,"idstation_drakanninja_nm_58_an,idstation_hugen_nm_58an,idstation_shulackflight_nm_58_an",COUNTER_CHAIN_OK,2,quest_q28313.html,,
28504,COUNTER_CHAIN,,,SECTION_0<65,SECTION_5==0,var0=65,transition,hunting;reward,False,,,,idnovice_02_dbrowniewwa_named_18_an,COUNTER_CHAIN_OK,2,quest_q28504.html,,
28507,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idnovice_07_darkdevakn_named_20_an,COUNTER_CHAIN_OK,2,quest_q28507.html,,
28508,COUNTER_CHAIN,,,SECTION_0<2;SECTION_1<3;SECTION_2<3,SECTION_5==0,var0=2;var1=3;var2=3,counter-grid,,False,,,,"idnovice_02_dbrowniemwa_18_an,idnovice_02_dbrowniewwa_18_an,idnovice_02_dbrowniewwa_smelt_18_an",COUNTER_CHAIN_OK,2,quest_q28508.html,,
28605,COUNTER_CHAIN,,,SECTION_0<8,SECTION_5==0,var0=8,counter-grid;kill-chain,k8,False,,,,idcromede_2low_prisonerman1_38_an,COUNTER_CHAIN_OK,2,quest_q28605.html,,
28606,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idcromede_01_named_hierarch_38_an,COUNTER_CHAIN_OK,2,quest_q28606.html,,
28617,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idcromede_2up_named_judge_38_an,COUNTER_CHAIN_OK,2,quest_q28617.html,,
28911,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_1==1;SECTION_2==1;SECTION_3==1;SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1,counter-grid,,False,,,,"idvritra_base_drakan_as_65_ae2_nmd,idvritra_base_drakan_fi_65_ae2_nmd,idvritra_base_drakan_gi_65_ae2_nmd,idvritra_base_drakan_guardian_65_ae2_nmd,idvritra_base_drakan_wi_65_ae2_nmd",COUNTER_CHAIN_OK,6,quest_q28911.html,,
28912,COUNTER_CHAIN,,,SECTION_0<2;SECTION_1<1,SECTION_5==0,var0=2;var1=1,counter-grid,,False,,,,"idvritra_base_fake_box_65_an,idvritra_base_shita_b5_65_ah_nmd",COUNTER_CHAIN_OK,3,quest_q28912.html,,
28915,COUNTER_CHAIN,,,SECTION_0<20,SECTION_5==0,var0=20,counter-grid,,False,,,,idvritra_base_drakan_fi_65_ae2,COUNTER_CHAIN_OK,2,quest_q28915.html,,
28941,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idldf5_fortress_re_boss_65_ah,COUNTER_CHAIN_OK,2,quest_q28941.html,,
28952,ROW_INDEX,0,1,SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,,var0=4,transition,k1;k2;k3;k4,False,"var1 missing,var2 missing,var3 missing,var4 missing",,,"idseal_boss_vritra_human_lv1_n_65_ah,idseal_halfwake_lv2_n_65_ah,idseal_twin_p_lv2_n_65_ah,idseal_wave5_leader_lv3_n_65_ah",REVIEW_LEGACY_NO_VAR0,2,quest_q28952.html,_28952Drakenspire_Domination.java,var + 1
30005,COUNTER_CHAIN,,,SECTION_0<25,SECTION_5==0,var0=25,transition,ready;started,False,,,,idtemple_fanaticch_52_ae,COUNTER_CHAIN_OK,2,quest_q30005.html,_30005HealMeKillMe.java,
30033,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,idtemple_rollingwheel_53_ae,COUNTER_CHAIN_OK,2,quest_q30033.html,,
30053,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5;SECTION_2<5,SECTION_5==0,var0=5;var1=5;var2=5,kill-chain;transition,a0b0c5;a0b1c0;a0b1c1;a0b1c2;a0b1c3;a0b1c4;a0b1c5;a0b2c0;a0b2c1;a0b2c2;a0b2c3;a0b2c4;a0b2c5;a0b3c0;a0b3c1;a0b3c2;a0b3c3;a0b3c4;a0b3c5;a0b4c0;a0b4c1;a0b4c2;a0b4c3;a0b4c4;a0b4c5;a0b5c0;a0b5c1;a0b5c2;a0b5c3;a0b5c4;a0b5c5;a1b0c0;a1b0c1;a1b0c2;a1b0c3;a1b0c4;a1b0c5;a1b1c0;a1b1c1;a1b1c2;a1b1c3;a1b1c4;a1b1c5;a1b2c0;a1b2c1;a1b2c2;a1b2c3;a1b2c4;a1b2c5;a1b3c0;a1b3c1;a1b3c2;a1b3c3;a1b3c4;a1b3c5;a1b4c0;a1b4c1;a1b4c2;a1b4c3;a1b4c4;a1b4c5;a1b5c0;a1b5c1;a1b5c2;a1b5c3;a1b5c4;a1b5c5;a2b0c0;a2b0c1;a2b0c2;a2b0c3;a2b0c4;a2b0c5;a2b1c0;a2b1c1;a2b1c2;a2b1c3;a2b1c4;a2b1c5;a2b2c0;a2b2c1;a2b2c2;a2b2c3;a2b2c4;a2b2c5;a2b3c0;a2b3c1;a2b3c2;a2b3c3;a2b3c4;a2b3c5;a2b4c0;a2b4c1;a2b4c2;a2b4c3;a2b4c4;a2b4c5;a2b5c0;a2b5c1;a2b5c2;a2b5c3;a2b5c4;a2b5c5;a3b0c0;a3b0c1;a3b0c2;a3b0c3;a3b0c4;a3b0c5;a3b1c0;a3b1c1;a3b1c2;a3b1c3;a3b1c4;a3b1c5;a3b2c0;a3b2c1;a3b2c2;a3b2c3;a3b2c4;a3b2c5;a3b3c0;a3b3c1;a3b3c2;a3b3c3;a3b3c4;a3b3c5;a3b4c0;a3b4c1;a3b4c2;a3b4c3;a3b4c4;a3b4c5;a3b5c0;a3b5c1;a3b5c2;a3b5c3;a3b5c4;a3b5c5;a4b0c0;a4b0c1;a4b0c2;a4b0c3;a4b0c4;a4b0c5;a4b1c0;a4b1c1;a4b1c2;a4b1c3;a4b1c4;a4b1c5;a4b2c0;a4b2c1;a4b2c2;a4b2c3;a4b2c4;a4b2c5;a4b3c0;a4b3c1;a4b3c2;a4b3c3;a4b3c4;a4b3c5;a4b4c0;a4b4c1;a4b4c2;a4b4c3;a4b4c4;a4b4c5;a4b5c0;a4b5c1;a4b5c2;a4b5c3;a4b5c4;a4b5c5;a5b0c0;a5b0c1;a5b0c2;a5b0c3;a5b0c4;a5b0c5;a5b1c0;a5b1c1;a5b1c2;a5b1c3;a5b1c4;a5b1c5;a5b2c0;a5b2c1;a5b2c2;a5b2c3;a5b2c4;a5b2c5;a5b3c0;a5b3c1;a5b3c2;a5b3c3;a5b3c4;a5b3c5;a5b4c0;a5b4c1;a5b4c2;a5b4c3;a5b4c4;a5b4c5;a5b5c0;a5b5c1;a5b5c2;a5b5c3;a5b5c4;a5b5c5,False,,,,"underpass_octacide_55_ae,underpass_scorpion_55_ae,underpass_sheluk_55_ae",COUNTER_CHAIN_OK,2,quest_q30053.html,,
30062,COUNTER_CHAIN,,,SECTION_0<10;SECTION_1<10;SECTION_2<1,SECTION_5==0,var0=10;var1=10;var2=1,kill-routes;transition,a0b0c1;a0b10c0;a0b10c1;a0b1c0;a0b1c1;a0b2c0;a0b2c1;a0b3c0;a0b3c1;a0b4c0;a0b4c1;a0b5c0;a0b5c1;a0b6c0;a0b6c1;a0b7c0;a0b7c1;a0b8c0;a0b8c1;a0b9c0;a0b9c1;a10b0c0;a10b0c1;a10b10c0;a10b10c1;a10b1c0;a10b1c1;a10b2c0;a10b2c1;a10b3c0;a10b3c1;a10b4c0;a10b4c1;a10b5c0;a10b5c1;a10b6c0;a10b6c1;a10b7c0;a10b7c1;a10b8c0;a10b8c1;a10b9c0;a10b9c1;a1b0c0;a1b0c1;a1b10c0;a1b10c1;a1b1c0;a1b1c1;a1b2c0;a1b2c1;a1b3c0;a1b3c1;a1b4c0;a1b4c1;a1b5c0;a1b5c1;a1b6c0;a1b6c1;a1b7c0;a1b7c1;a1b8c0;a1b8c1;a1b9c0;a1b9c1;a2b0c0;a2b0c1;a2b10c0;a2b10c1;a2b1c0;a2b1c1;a2b2c0;a2b2c1;a2b3c0;a2b3c1;a2b4c0;a2b4c1;a2b5c0;a2b5c1;a2b6c0;a2b6c1;a2b7c0;a2b7c1;a2b8c0;a2b8c1;a2b9c0;a2b9c1;a3b0c0;a3b0c1;a3b10c0;a3b10c1;a3b1c0;a3b1c1;a3b2c0;a3b2c1;a3b3c0;a3b3c1;a3b4c0;a3b4c1;a3b5c0;a3b5c1;a3b6c0;a3b6c1;a3b7c0;a3b7c1;a3b8c0;a3b8c1;a3b9c0;a3b9c1;a4b0c0;a4b0c1;a4b10c0;a4b10c1;a4b1c0;a4b1c1;a4b2c0;a4b2c1;a4b3c0;a4b3c1;a4b4c0;a4b4c1;a4b5c0;a4b5c1;a4b6c0;a4b6c1;a4b7c0;a4b7c1;a4b8c0;a4b8c1;a4b9c0;a4b9c1;a5b0c0;a5b0c1;a5b10c0;a5b10c1;a5b1c0;a5b1c1;a5b2c0;a5b2c1;a5b3c0;a5b3c1;a5b4c0;a5b4c1;a5b5c0;a5b5c1;a5b6c0;a5b6c1;a5b7c0;a5b7c1;a5b8c0;a5b8c1;a5b9c0;a5b9c1;a6b0c0;a6b0c1;a6b10c0;a6b10c1;a6b1c0;a6b1c1;a6b2c0;a6b2c1;a6b3c0;a6b3c1;a6b4c0;a6b4c1;a6b5c0;a6b5c1;a6b6c0;a6b6c1;a6b7c0;a6b7c1;a6b8c0;a6b8c1;a6b9c0;a6b9c1;a7b0c0;a7b0c1;a7b10c0;a7b10c1;a7b1c0;a7b1c1;a7b2c0;a7b2c1;a7b3c0;a7b3c1;a7b4c0;a7b4c1;a7b5c0;a7b5c1;a7b6c0;a7b6c1;a7b7c0;a7b7c1;a7b8c0;a7b8c1;a7b9c0;a7b9c1;a8b0c0;a8b0c1;a8b10c0;a8b10c1;a8b1c0;a8b1c1;a8b2c0;a8b2c1;a8b3c0;a8b3c1;a8b4c0;a8b4c1;a8b5c0;a8b5c1;a8b6c0;a8b6c1;a8b7c0;a8b7c1;a8b8c0;a8b8c1;a8b9c0;a8b9c1;a9b0c0;a9b0c1;a9b10c0;a9b10c1;a9b1c0;a9b1c1;a9b2c0;a9b2c1;a9b3c0;a9b3c1;a9b4c0;a9b4c1;a9b5c0;a9b5c1;a9b6c0;a9b6c1;a9b7c0;a9b7c1;a9b8c0;a9b8c1;a9b9c0;a9b9c1,False,,,,"idunderpassre_drakan_fi_57_ae,idunderpassre_drakan_wi_n_57_ae,idunderpassre_lizard_fi_57_an",COUNTER_CHAIN_OK,2,quest_q30062.html,,
30105,COUNTER_CHAIN,,,SECTION_0<25,SECTION_5==0,var0=25,counter-grid,,False,,,,idtemple_fanaticch_52_ae,COUNTER_CHAIN_OK,2,quest_q30105.html,,
30113,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<10,SECTION_5==0,var0=1;var1=1;var2=10,kill-chain;transition,a0b0c10;a0b1c0;a0b1c1;a0b1c10;a0b1c2;a0b1c3;a0b1c4;a0b1c5;a0b1c6;a0b1c7;a0b1c8;a0b1c9;a1b0c0;a1b0c1;a1b0c10;a1b0c2;a1b0c3;a1b0c4;a1b0c5;a1b0c6;a1b0c7;a1b0c8;a1b0c9;a1b1c0;a1b1c1;a1b1c10;a1b1c2;a1b1c3;a1b1c4;a1b1c5;a1b1c6;a1b1c7;a1b1c8;a1b1c9,False,,,,"idtemple_fanaticasnamed_53_ah,idtemple_fanaticasworker_53_ae,idtemple_fanaticknkey1named_54_ae",COUNTER_CHAIN_OK,2,quest_q30113.html,,
30114,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,idtemple_fanaticq30114_54_ae,COUNTER_CHAIN_OK,2,quest_q30114.html,,
30133,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,idtemple_rollingwheel_53_ae,COUNTER_CHAIN_OK,2,quest_q30133.html,,
30153,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5;SECTION_2<5,SECTION_5==0,var0=5;var1=5;var2=5,kill-chain;transition,a0b0c5;a0b1c0;a0b1c1;a0b1c2;a0b1c3;a0b1c4;a0b1c5;a0b2c0;a0b2c1;a0b2c2;a0b2c3;a0b2c4;a0b2c5;a0b3c0;a0b3c1;a0b3c2;a0b3c3;a0b3c4;a0b3c5;a0b4c0;a0b4c1;a0b4c2;a0b4c3;a0b4c4;a0b4c5;a0b5c0;a0b5c1;a0b5c2;a0b5c3;a0b5c4;a0b5c5;a1b0c0;a1b0c1;a1b0c2;a1b0c3;a1b0c4;a1b0c5;a1b1c0;a1b1c1;a1b1c2;a1b1c3;a1b1c4;a1b1c5;a1b2c0;a1b2c1;a1b2c2;a1b2c3;a1b2c4;a1b2c5;a1b3c0;a1b3c1;a1b3c2;a1b3c3;a1b3c4;a1b3c5;a1b4c0;a1b4c1;a1b4c2;a1b4c3;a1b4c4;a1b4c5;a1b5c0;a1b5c1;a1b5c2;a1b5c3;a1b5c4;a1b5c5;a2b0c0;a2b0c1;a2b0c2;a2b0c3;a2b0c4;a2b0c5;a2b1c0;a2b1c1;a2b1c2;a2b1c3;a2b1c4;a2b1c5;a2b2c0;a2b2c1;a2b2c2;a2b2c3;a2b2c4;a2b2c5;a2b3c0;a2b3c1;a2b3c2;a2b3c3;a2b3c4;a2b3c5;a2b4c0;a2b4c1;a2b4c2;a2b4c3;a2b4c4;a2b4c5;a2b5c0;a2b5c1;a2b5c2;a2b5c3;a2b5c4;a2b5c5;a3b0c0;a3b0c1;a3b0c2;a3b0c3;a3b0c4;a3b0c5;a3b1c0;a3b1c1;a3b1c2;a3b1c3;a3b1c4;a3b1c5;a3b2c0;a3b2c1;a3b2c2;a3b2c3;a3b2c4;a3b2c5;a3b3c0;a3b3c1;a3b3c2;a3b3c3;a3b3c4;a3b3c5;a3b4c0;a3b4c1;a3b4c2;a3b4c3;a3b4c4;a3b4c5;a3b5c0;a3b5c1;a3b5c2;a3b5c3;a3b5c4;a3b5c5;a4b0c0;a4b0c1;a4b0c2;a4b0c3;a4b0c4;a4b0c5;a4b1c0;a4b1c1;a4b1c2;a4b1c3;a4b1c4;a4b1c5;a4b2c0;a4b2c1;a4b2c2;a4b2c3;a4b2c4;a4b2c5;a4b3c0;a4b3c1;a4b3c2;a4b3c3;a4b3c4;a4b3c5;a4b4c0;a4b4c1;a4b4c2;a4b4c3;a4b4c4;a4b4c5;a4b5c0;a4b5c1;a4b5c2;a4b5c3;a4b5c4;a4b5c5;a5b0c0;a5b0c1;a5b0c2;a5b0c3;a5b0c4;a5b0c5;a5b1c0;a5b1c1;a5b1c2;a5b1c3;a5b1c4;a5b1c5;a5b2c0;a5b2c1;a5b2c2;a5b2c3;a5b2c4;a5b2c5;a5b3c0;a5b3c1;a5b3c2;a5b3c3;a5b3c4;a5b3c5;a5b4c0;a5b4c1;a5b4c2;a5b4c3;a5b4c4;a5b4c5;a5b5c0;a5b5c1;a5b5c2;a5b5c3;a5b5c4;a5b5c5,False,,,,"underpass_octacide_55_ae,underpass_scorpion_55_ae,underpass_sheluk_55_ae",COUNTER_CHAIN_OK,2,quest_q30153.html,,
