quest_id,quest_npc_id,display_name,desc_tag,competing_npc_ids,competing_names
30003,215783,狂暴的支配者马里卡,STR_IDTemple_FanaticFiNamed_53_Ah,246006 286932,246006:IDTemple_SP_FanaticFiNamed_53_Ah(STR_IDTemple_FanaticFiNamed_53_Ah) | 286932:Test_FanaticFiNamed_55_Ah(STR_IDTemple_FanaticFiNamed_53_Ah)
30009,216320,仓库看守格罗达林,STR_IDTemple_NepilimQ30009c_54_Ah,215796 216319 246019 246022 246023,215796:IDTemple_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 216319:IDTemple_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246019:IDTemple_SP_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 246022:IDTemple_SP_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246023:IDTemple_SP_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah)
30009,215796,仓库看守格罗达林,STR_IDTemple_NepilimQ30009a_54_Ah,216319 216320 246019 246022 246023,216319:IDTemple_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 216320:IDTemple_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah) | 246019:IDTemple_SP_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 246022:IDTemple_SP_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246023:IDTemple_SP_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah)
30009,216319,仓库看守格罗达林,STR_IDTemple_NepilimQ30009b_54_Ah,215796 216320 246019 246022 246023,215796:IDTemple_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 216320:IDTemple_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah) | 246019:IDTemple_SP_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 246022:IDTemple_SP_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246023:IDTemple_SP_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah)
30011,215792,女王奥柯特仑,STR_IDTemple_OctacideNamed_54_Ah,246015,246015:IDTemple_SP_OctacideNamed_54_Ah(STR_IDTemple_OctacideNamed_54_Ah)
30102,216416,地下城市守备兵,STR_DF4_FanaticKn_54_An,216415,216415:DF4_FanaticKn_53_An(STR_DF4_FanaticKn_53_An)
30102,216417,地下城市魔道师,STR_DF4_FanaticWi_53_An,216418,216418:DF4_FanaticWi_54_An(STR_DF4_FanaticWi_54_An)
30102,216418,地下城市魔道师,STR_DF4_FanaticWi_54_An,216417,216417:DF4_FanaticWi_53_An(STR_DF4_FanaticWi_53_An)
30102,216419,地下城市精灵师,STR_DF4_FanaticEl_53_An,216420,216420:DF4_FanaticEl_54_An(STR_DF4_FanaticEl_54_An)
30102,216420,地下城市精灵师,STR_DF4_FanaticEl_54_An,216419,216419:DF4_FanaticEl_53_An(STR_DF4_FanaticEl_53_An)
30102,216421,地下城市医疗师,STR_DF4_FanaticPr_53_An,216422,216422:DF4_FanaticPr_54_An(STR_DF4_FanaticPr_54_An)
30102,216422,地下城市医疗师,STR_DF4_FanaticPr_54_An,216421,216421:DF4_FanaticPr_53_An(STR_DF4_FanaticPr_53_An)
30102,216423,地下城市修道僧,STR_DF4_FanaticCh_53_An,216424,216424:DF4_FanaticCh_54_An(STR_DF4_FanaticCh_54_An)
30102,216424,地下城市修道僧,STR_DF4_FanaticCh_54_An,216423,216423:DF4_FanaticCh_53_An(STR_DF4_FanaticCh_53_An)
30102,216049,地下城市战斗兵,STR_DF4_FanaticFi_53_An,216050,216050:DF4_FanaticFi_54_An(STR_DF4_FanaticFi_54_An)
30102,216050,地下城市战斗兵,STR_DF4_FanaticFi_54_An,216049,216049:DF4_FanaticFi_53_An(STR_DF4_FanaticFi_53_An)
30102,216051,地下城市奇袭兵,STR_DF4_FanaticAs_53_An,216052,216052:DF4_FanaticAs_54_An(STR_DF4_FanaticAs_54_An)
30102,216052,地下城市奇袭兵,STR_DF4_FanaticAs_54_An,216051,216051:DF4_FanaticAs_53_An(STR_DF4_FanaticAs_53_An)
30102,216053,地下城市卫兵,STR_DF4_FanaticRa_53_An,216054,216054:DF4_FanaticRa_54_An(STR_DF4_FanaticRa_54_An)
30102,216054,地下城市卫兵,STR_DF4_FanaticRa_54_An,216053,216053:DF4_FanaticRa_53_An(STR_DF4_FanaticRa_53_An)
30102,216415,地下城市守备兵,STR_DF4_FanaticKn_53_An,216416,216416:DF4_FanaticKn_54_An(STR_DF4_FanaticKn_54_An)
30103,215783,狂暴的支配者马里卡,STR_IDTemple_FanaticFiNamed_53_Ah,246006 286932,246006:IDTemple_SP_FanaticFiNamed_53_Ah(STR_IDTemple_FanaticFiNamed_53_Ah) | 286932:Test_FanaticFiNamed_55_Ah(STR_IDTemple_FanaticFiNamed_53_Ah)
30109,216320,仓库看守格罗达林,STR_IDTemple_NepilimQ30009c_54_Ah,215796 216319 246019 246022 246023,215796:IDTemple_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 216319:IDTemple_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246019:IDTemple_SP_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 246022:IDTemple_SP_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246023:IDTemple_SP_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah)
30109,215796,仓库看守格罗达林,STR_IDTemple_NepilimQ30009a_54_Ah,216319 216320 246019 246022 246023,216319:IDTemple_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 216320:IDTemple_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah) | 246019:IDTemple_SP_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 246022:IDTemple_SP_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246023:IDTemple_SP_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah)
30109,216319,仓库看守格罗达林,STR_IDTemple_NepilimQ30009b_54_Ah,215796 216320 246019 246022 246023,215796:IDTemple_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 216320:IDTemple_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah) | 246019:IDTemple_SP_NepilimQ30009a_54_Ah(STR_IDTemple_NepilimQ30009a_54_Ah) | 246022:IDTemple_SP_NepilimQ30009b_54_Ah(STR_IDTemple_NepilimQ30009b_54_Ah) | 246023:IDTemple_SP_NepilimQ30009c_54_Ah(STR_IDTemple_NepilimQ30009c_54_Ah)
30111,215792,女王奥柯特仑,STR_IDTemple_OctacideNamed_54_Ah,246015,246015:IDTemple_SP_OctacideNamed_54_Ah(STR_IDTemple_OctacideNamed_54_Ah)
30142,799330,拉乌尼,STR_NPC_Raniwu,832248,832248:3021_D_L_Exchange(STR_3021_D_L_Exchange)
30202,798943,南诺斯,STR_NPC_Nonnos,805528,805528:Ab1_v07_L_Seller_Goods(STR_Ab1_v07_L_Seller_Goods)
30203,216263,封印守护者伊斯巴里亚,STR_IDCatacombsN_DrakanMonkBossNmd_55_Ah,216182 246044 246053 281540,216182:IDCatacombsH_DrakanMonkBossNmd_55_Ah(STR_IDCatacombsH_DrakanMonkBossNmd_55_Ah) | 246044:IDCatacombsH_SP_DrakanMonkBossNmd_55_Ah(STR_IDCatacombsH_DrakanMonkBossNmd_55_Ah) | 246053:IDCatacombsN_SP_DrakanMonkBossNmd_55_Ah(STR_IDCatacombsN_DrakanMonkBossNmd_55_Ah) | 281540:IDCatacombs_Boss_ArchPriest_Basic(STR_IDCatacombs_Boss_ArchPriest_Basic)
30203,216175,冥想的帕贺兰,STR_IDCatacombsH_DrakanMonk1Nmdre_55_Ae,216174 216255 216256 281465 281778 281782 281786 281790,216174:IDCatacombsH_DrakanMonk1Nmd_55_Ah(STR_IDCatacombsH_DrakanMonk1Nmd_55_Ah) | 216255:IDCatacombsN_DrakanMonk1Nmd_55_Ah(STR_IDCatacombsN_DrakanMonk1Nmd_55_Ah) | 216256:IDCatacombsN_DrakanMonk1Nmdre_55_Ae(STR_IDCatacombsN_DrakanMonk1Nmdre_55_Ae) | 281465:IDCatacombs_Boss_Summoner(STR_IDCatacombs_Boss_Summoner) | 281778:BIDCTN_DrakanPriest_Key1_55_Ae(STR_IDCatacombsN_DrakanMonk1Nmd_55_Ah) | 281782:BIDCTN_DrakanPriestRe_Key1_55_Ae(STR_IDCatacombsN_DrakanMonk1Nmd_55_Ah) | 281786:BIDCTH_DrakanPriest_Key1_55_Ae(STR_IDCatacombsN_DrakanMonk1Nmd_55_Ah) | 281790:BIDCTH_DrakanPriestRe_Key1_55_Ae(STR_IDCatacombsN_DrakanMonk1Nmd_55_Ah)
30203,216177,沉思的迪纳塔,STR_IDCatacombsH_DrakanMonk2Nmdre_55_Ae,216176 216257 216258 281779 281783 281787 281791,216176:IDCatacombsH_DrakanMonk2Nmd_55_Ah(STR_IDCatacombsH_DrakanMonk2Nmd_55_Ah) | 216257:IDCatacombsN_DrakanMonk2Nmd_55_Ah(STR_IDCatacombsN_DrakanMonk2Nmd_55_Ah) | 216258:IDCatacombsN_DrakanMonk2Nmdre_55_Ae(STR_IDCatacombsN_DrakanMonk2Nmdre_55_Ae) | 281779:BIDCTN_DrakanPriest_Key2_55_Ae(STR_IDCatacombsN_DrakanMonk2Nmd_55_Ah) | 281783:BIDCTN_DrakanPriestRe_Key2_55_Ae(STR_IDCatacombsN_DrakanMonk2Nmd_55_Ah) | 281787:BIDCTH_DrakanPriest_Key2_55_Ae(STR_IDCatacombsN_DrakanMonk2Nmd_55_Ah) | 281791:BIDCTH_DrakanPriestRe_Key2_55_Ae(STR_IDCatacombsN_DrakanMonk2Nmd_55_Ah)
30203,216179,祈祷的纳玛,STR_IDCatacombsH_DrakanMonk3Nmdre_55_Ae,216178 216259 216260 281780 281784 281788 281792,216178:IDCatacombsH_DrakanMonk3Nmd_55_Ah(STR_IDCatacombsH_DrakanMonk3Nmd_55_Ah) | 216259:IDCatacombsN_DrakanMonk3Nmd_55_Ah(STR_IDCatacombsN_DrakanMonk3Nmd_55_Ah) | 216260:IDCatacombsN_DrakanMonk3Nmdre_55_Ae(STR_IDCatacombsN_DrakanMonk3Nmdre_55_Ae) | 281780:BIDCTN_DrakanPriest_Key3_55_Ae(STR_IDCatacombsN_DrakanMonk3Nmd_55_Ah) | 281784:BIDCTN_DrakanPriestRe_Key3_55_Ae(STR_IDCatacombsN_DrakanMonk3Nmd_55_Ah) | 281788:BIDCTH_DrakanPriest_Key3_55_Ae(STR_IDCatacombsN_DrakanMonk3Nmd_55_Ah) | 281792:BIDCTH_DrakanPriestRe_Key3_55_Ae(STR_IDCatacombsN_DrakanMonk3Nmd_55_Ah)
30203,216181,渴求的克拉曼,STR_IDCatacombsH_DrakanMonk4Nmdre_55_Ae,216180 216261 216262 281466 281781 281785 281789 281793,216180:IDCatacombsH_DrakanMonk4Nmd_55_Ah(STR_IDCatacombsH_DrakanMonk4Nmd_55_Ah) | 216261:IDCatacombsN_DrakanMonk4Nmd_55_Ah(STR_IDCatacombsN_DrakanMonk4Nmd_55_Ah) | 216262:IDCatacombsN_DrakanMonk4Nmdre_55_Ae(STR_IDCatacombsN_DrakanMonk4Nmdre_55_Ae) | 281466:IDCatacombs_Boss_ArchPriest(STR_IDCatacombs_Boss_ArchPriest) | 281781:BIDCTN_DrakanPriest_Key4_55_Ae(STR_IDCatacombsN_DrakanMonk4Nmd_55_Ah) | 281785:BIDCTN_DrakanPriestRe_Key4_55_Ae(STR_IDCatacombsN_DrakanMonk4Nmd_55_Ah) | 281789:BIDCTH_DrakanPriest_Key4_55_Ae(STR_IDCatacombsN_DrakanMonk4Nmd_55_Ah) | 281793:BIDCTH_DrakanPriestRe_Key4_55_Ae(STR_IDCatacombsN_DrakanMonk4Nmd_55_Ah)
30207,215729,凶恶的德拉努斯,STR_LF4_C_DragonSnake_55_An,216481,216481:LF4_C_DragonSnakeDie_55_An(STR_LF4_C_DragonSnakeDie_55_An)
30207,216481,凶恶的德拉努斯,STR_LF4_C_DragonSnakeDie_55_An,215729,215729:LF4_C_DragonSnake_55_An(STR_LF4_C_DragonSnake_55_An)
30210,215733,硫磺费拉塔,STR_LF4_C_Vampire_Acid_55_An,216732,216732:LF4_C_Vampire_Acid_Root_55_An(STR_LF4_C_Vampire_Acid_55_An)
30211,216166,忠诚的苏拉甘,STR_IDCatacombsH_ShadowStalker_55_Ah,216247 246249 246257 281469 281546,216247:IDCatacombsN_ShadowStalker_55_Ah(STR_IDCatacombsN_ShadowStalker_55_Ah) | 246249:IDCatacombsH_SP_ShadowStalker_55_Ah(STR_IDCatacombsH_ShadowStalker_55_Ah) | 246257:IDCatacombsN_SP_ShadowStalker_55_Ah(STR_IDCatacombsN_ShadowStalker_55_Ah) | 281469:IDCatacombs_Boss_Shadow(STR_IDCatacombs_Boss_Shadow) | 281546:IDCatacombs_Boss_Shadow_Basic(STR_IDCatacombs_Boss_Shadow_Basic)
30211,216247,忠诚的苏拉甘,STR_IDCatacombsN_ShadowStalker_55_Ah,216166 246249 246257 281469 281546,216166:IDCatacombsH_ShadowStalker_55_Ah(STR_IDCatacombsH_ShadowStalker_55_Ah) | 246249:IDCatacombsH_SP_ShadowStalker_55_Ah(STR_IDCatacombsH_ShadowStalker_55_Ah) | 246257:IDCatacombsN_SP_ShadowStalker_55_Ah(STR_IDCatacombsN_ShadowStalker_55_Ah) | 281469:IDCatacombs_Boss_Shadow(STR_IDCatacombs_Boss_Shadow) | 281546:IDCatacombs_Boss_Shadow_Basic(STR_IDCatacombs_Boss_Shadow_Basic)
30212,215624,农场采集虫,STR_LF4_B4_Spaller_mini_54_An,215625,215625:LF4_B4_Spaller_mid_54_An(STR_LF4_B4_Spaller_mid_54_An)
30212,215625,农场采集虫,STR_LF4_B4_Spaller_mid_54_An,215624,215624:LF4_B4_Spaller_mini_54_An(STR_LF4_B4_Spaller_mini_54_An)
30212,215739,火山口采集虫,STR_LF4_C2_Spaller_mini_55_An,215740,215740:LF4_C2_Spaller_mid_55_An(STR_LF4_C2_Spaller_mid_55_An)
30213,216525,不死的斯皮纳特,STR_IDCatacombsH_BonedrakeNmd_55_Ah,216526 246259 246260 281663,216526:IDCatacombsN_BonedrakeNmd_55_Ah(STR_IDCatacombsN_BonedrakeNmd_55_Ah) | 246259:IDCatacombsH_SP_BonedrakeNmd_55_Ah(STR_IDCatacombsH_BonedrakeNmd_55_Ah) | 246260:IDCatacombsN_SP_BonedrakeNmd_55_Ah(STR_IDCatacombsN_BonedrakeNmd_55_Ah) | 281663:IDCatacombs_Boss_Drake_Basic(STR_IDCatacombs_Boss_Drake_Basic)
30213,216526,不死的斯皮纳特,STR_IDCatacombsN_BonedrakeNmd_55_Ah,216525 246259 246260 281663,216525:IDCatacombsH_BonedrakeNmd_55_Ah(STR_IDCatacombsH_BonedrakeNmd_55_Ah) | 246259:IDCatacombsH_SP_BonedrakeNmd_55_Ah(STR_IDCatacombsH_BonedrakeNmd_55_Ah) | 246260:IDCatacombsN_SP_BonedrakeNmd_55_Ah(STR_IDCatacombsN_BonedrakeNmd_55_Ah) | 281663:IDCatacombs_Boss_Drake_Basic(STR_IDCatacombs_Boss_Drake_Basic)
30220,216283,德拉坎搜索士官的灵魂,STR_IDCatacombsN_UnDrakanGhostSc_55_Ae,216202,216202:IDCatacombsH_UnDrakanGhostSc_55_Ae(STR_IDCatacombsH_UnDrakanGhostSc_55_Ae)
30220,216284,德拉坎医务士官的灵魂,STR_IDCatacombsN_UnDrakanGhostCl_55_Ae,216203,216203:IDCatacombsH_UnDrakanGhostCl_55_Ae(STR_IDCatacombsH_UnDrakanGhostCl_55_Ae)
30223,216163,巨大的梅尔穆克,STR_IDCatacombsH_HugeSlimeNmd_55_Ah,216244 246247 246255 281470 281766 281770 700596 700597,216244:IDCatacombsN_HugeSlimeNmd_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 246247:IDCatacombsH_SP_HugeSlimeNmd_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 246255:IDCatacombsN_SP_HugeSlimeNmd_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 281470:IDCatacombs_Boss_Slime(STR_IDCatacombs_Boss_Slime) | 281766:BIDCTN_HugeSlimeNm_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 281770:BIDCTH_HugeSlimeNm_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 700596:IDCatacombs_Slime_shape(STR_IDCatacombs_Boss_Slime) | 700597:IDCatacombs_Slime_shape2(STR_IDCatacombs_Boss_Slime)
30223,216244,巨大的梅尔穆克,STR_IDCatacombsN_HugeSlimeNmd_55_Ah,216163 246247 246255 281470 281766 281770 700596 700597,216163:IDCatacombsH_HugeSlimeNmd_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 246247:IDCatacombsH_SP_HugeSlimeNmd_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 246255:IDCatacombsN_SP_HugeSlimeNmd_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 281470:IDCatacombs_Boss_Slime(STR_IDCatacombs_Boss_Slime) | 281766:BIDCTN_HugeSlimeNm_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 281770:BIDCTH_HugeSlimeNm_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 700596:IDCatacombs_Slime_shape(STR_IDCatacombs_Boss_Slime) | 700597:IDCatacombs_Slime_shape2(STR_IDCatacombs_Boss_Slime)
30225,216238,卫兵队长拉克哈拉,STR_IDCatacombsN_DrakanFiNmd_55_Ah,216157 246243 246251 281462 281535 286933,216157:IDCatacombsH_DrakanFiNmd_55_Ah(STR_IDCatacombsH_DrakanFiNmd_55_Ah) | 246243:IDCatacombsH_SP_DrakanFiNmd_55_Ah(STR_IDCatacombsH_DrakanFiNmd_55_Ah) | 246251:IDCatacombsN_SP_DrakanFiNmd_55_Ah(STR_IDCatacombsN_DrakanFiNmd_55_Ah) | 281462:IDCatacombs_Boss_TombsDrakan(STR_IDCatacombs_Boss_TombsDrakan) | 281535:IDCatacombs_Boss_TombsDrakan_Basic(STR_IDCatacombs_Boss_TombsDrakan_Basic) | 286933:Test_DrakanFiNamed_55_Ah(STR_IDCatacombsN_DrakanFiNmd_55_Ah)
30225,216239,奴隶阿赫巴纳,STR_IDCatacombsN_SpecterNmd_55_Ah,216158 246040 246049 281464 281537,216158:IDCatacombsH_SpecterNmd_55_Ah(STR_IDCatacombsH_SpecterNmd_55_Ah) | 246040:IDCatacombsH_SP_SpecterNmd_55_Ah(STR_IDCatacombsH_SpecterNmd_55_Ah) | 246049:IDCatacombsN_SP_SpecterNmd_55_Ah(STR_IDCatacombsN_SpecterNmd_55_Ah) | 281464:IDCatacombs_Boss_Spectre(STR_IDCatacombs_Boss_Spectre) | 281537:IDCatacombs_Boss_Spectre_Basic(STR_IDCatacombs_Boss_Spectre_Basic)
30225,216240,召唤灵魂的奥马尔,STR_IDCatacombsN_DrakanClNmd_55_Ah,216159,216159:IDCatacombsH_DrakanClNmd_55_Ah(STR_IDCatacombsH_DrakanClNmd_55_Ah)
30225,216241,勇于献身的马纳达尔,STR_IDCatacombsN_UnDrakanScNmd_55_Ah,216160 246244 246252 281468 281544,216160:IDCatacombsH_UnDrakanScNmd_55_Ah(STR_IDCatacombsH_UnDrakanScNmd_55_Ah) | 246244:IDCatacombsH_SP_UnDrakanScNmd_55_Ah(STR_IDCatacombsH_UnDrakanScNmd_55_Ah) | 246252:IDCatacombsN_SP_UnDrakanScNmd_55_Ah(STR_IDCatacombsN_UnDrakanScNmd_55_Ah) | 281468:IDCatacombs_Boss_BomberDrakan(STR_IDCatacombs_Boss_BomberDrakan) | 281544:IDCatacombs_Boss_BomberDrakan_Basic(STR_IDCatacombs_Boss_BomberDrakan_Basic)
30225,216242,受到诅咒的布哈拉,STR_IDCatacombsN_UnDrakanFiNightNmd_55_Ah,216161 216162 216243 246245 246246 246253 246254 281765 281769 281776 281777,216161:IDCatacombsH_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsH_UnDrakanFiNightNmd_55_Ah) | 216162:IDCatacombsH_DrakanFiDayNmd_55_Ah(STR_IDCatacombsH_DrakanFiDayNmd_55_Ah) | 216243:IDCatacombsN_DrakanFiDayNmd_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 246245:IDCatacombsH_SP_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsH_UnDrakanFiNightNmd_55_Ah) | 246246:IDCatacombsH_SP_DrakanFiDayNmd_55_Ah(STR_IDCatacombsH_DrakanFiDayNmd_55_Ah) | 246253:IDCatacombsN_SP_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsN_UnDrakanFiNightNmd_55_Ah) | 246254:IDCatacombsN_SP_DrakanFiDayNmd_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 281765:BIDCTN_TiamatDrakan_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 281769:BIDCTH_TiamatDrakan_55_Ah(STR_IDCatacombsH_DrakanFiDayNmd_55_Ah) | 281776:BIDCTN_TiamatDrakanGhost_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 281777:BIDCTH_TiamatDrakanGhost_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah)
30225,216243,受到诅咒的布哈拉,STR_IDCatacombsN_DrakanFiDayNmd_55_Ah,216161 216162 216242 246245 246246 246253 246254 281765 281769 281776 281777,216161:IDCatacombsH_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsH_UnDrakanFiNightNmd_55_Ah) | 216162:IDCatacombsH_DrakanFiDayNmd_55_Ah(STR_IDCatacombsH_DrakanFiDayNmd_55_Ah) | 216242:IDCatacombsN_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsN_UnDrakanFiNightNmd_55_Ah) | 246245:IDCatacombsH_SP_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsH_UnDrakanFiNightNmd_55_Ah) | 246246:IDCatacombsH_SP_DrakanFiDayNmd_55_Ah(STR_IDCatacombsH_DrakanFiDayNmd_55_Ah) | 246253:IDCatacombsN_SP_UnDrakanFiNightNmd_55_Ah(STR_IDCatacombsN_UnDrakanFiNightNmd_55_Ah) | 246254:IDCatacombsN_SP_DrakanFiDayNmd_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 281765:BIDCTN_TiamatDrakan_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 281769:BIDCTH_TiamatDrakan_55_Ah(STR_IDCatacombsH_DrakanFiDayNmd_55_Ah) | 281776:BIDCTN_TiamatDrakanGhost_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah) | 281777:BIDCTH_TiamatDrakanGhost_55_Ah(STR_IDCatacombsN_DrakanFiDayNmd_55_Ah)
30225,216244,巨大的梅尔穆克,STR_IDCatacombsN_HugeSlimeNmd_55_Ah,216163 246247 246255 281470 281766 281770 700596 700597,216163:IDCatacombsH_HugeSlimeNmd_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 246247:IDCatacombsH_SP_HugeSlimeNmd_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 246255:IDCatacombsN_SP_HugeSlimeNmd_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 281470:IDCatacombs_Boss_Slime(STR_IDCatacombs_Boss_Slime) | 281766:BIDCTN_HugeSlimeNm_55_Ah(STR_IDCatacombsN_HugeSlimeNmd_55_Ah) | 281770:BIDCTH_HugeSlimeNm_55_Ah(STR_IDCatacombsH_HugeSlimeNmd_55_Ah) | 700596:IDCatacombs_Slime_shape(STR_IDCatacombs_Boss_Slime) | 700597:IDCatacombs_Slime_shape2(STR_IDCatacombs_Boss_Slime)
30225,216245,黑暗咒术师马昆贝罗,STR_IDCatacombsN_LichNmd_55_Ah,216164 216733 216734 216735 216736 216737 216738 230111 233271 246041 246046 246047 246048 246050 246055 246056 246057 281461 281774 284019,216164:IDCatacombsH_LichNmd_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 216733:IDCatacombsH_LichNmd1_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 216734:IDCatacombsH_LichNmd2_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 216735:IDCatacombsH_LichNmd3_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 216736:IDCatacombsN_LichNmd1_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 216737:IDCatacombsN_LichNmd2_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 216738:IDCatacombsN_LichNmd3_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 230111:IDLDF5Re_02_Sync3_A_N_65_Ah(STR_BIDF5_R2_Sync3_A_N_65_Ah) | 233271:IDLDF5Re_02_L_Sync3_A_N_65_Ah(STR_BIDF5_R2_L_Sync3_A_N_65_Ah) | 246041:IDCatacombsH_SP_LichNmd_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 246046:IDCatacombsH_SP_LichNmd1_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 246047:IDCatacombsH_SP_LichNmd2_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 246048:IDCatacombsH_SP_LichNmd3_55_Ah(STR_IDCatacombsH_LichNmd_55_Ah) | 246050:IDCatacombsN_SP_LichNmd_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 246055:IDCatacombsN_SP_LichNmd1_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 246056:IDCatacombsN_SP_LichNmd2_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 246057:IDCatacombsN_SP_LichNmd3_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 281461:IDCatacombs_Boss_Lichking(STR_IDCatacombs_Boss_Lichking) | 281774:BIDCTH_LichNmd_55_Ah(STR_IDCatacombsN_LichNmd_55_Ah) | 284019:BIDF5_R2_Sync3_A_N_65_Ah(STR_BIDF5_R2_Sync3_A_N_65_Ah)
30225,216246,伟大的比尔哈娜纪念像,STR_IDCatacombsN_StDrakanFiNmd_55_Ah,216165 246248 246256 281463 281767 281771,216165:IDCatacombsH_StDrakanFiNmd_55_Ah(STR_IDCatacombsH_StDrakanFiNmd_55_Ah) | 246248:IDCatacombsH_SP_StDrakanFiNmd_55_Ah(STR_IDCatacombsH_StDrakanFiNmd_55_Ah) | 246256:IDCatacombsN_SP_StDrakanFiNmd_55_Ah(STR_IDCatacombsN_StDrakanFiNmd_55_Ah) | 281463:IDCatacombs_Boss_StatueDrakan(STR_IDCatacombs_Boss_StatueDrakan) | 281767:BIDCTN_StDrakanFiNm_55_Ah(STR_IDCatacombsN_StDrakanFiNmd_55_Ah) | 281771:BIDCTH_StDrakanFiNm_55_Ah(STR_IDCatacombsH_StDrakanFiNmd_55_Ah)
